"Date","Price","Open","High","Low","Vol.","Change %"
"07/31/2020","870.00","870.00","870.00","870.00","","-0.91%"
"07/30/2020","878.00","878.00","878.00","878.00","","-1.35%"
"07/29/2020","890.00","890.00","890.00","890.00","","-0.78%"
"07/28/2020","897.00","897.00","897.00","897.00","","-0.99%"
"07/27/2020","906.00","906.00","906.00","906.00","","-0.98%"
"07/24/2020","915.00","915.00","915.00","915.00","","-1.08%"
"07/23/2020","925.00","925.00","925.00","925.00","","-0.75%"
"07/22/2020","932.00","932.00","932.00","932.00","","0.32%"
"07/21/2020","929.00","929.00","929.00","929.00","","0.98%"
"07/20/2020","920.00","920.00","920.00","920.00","","1.10%"
"07/17/2020","910.00","910.00","910.00","910.00","","1.22%"
"07/16/2020","899.00","899.00","899.00","899.00","","1.01%"
"07/15/2020","890.00","890.00","890.00","890.00","","1.71%"
"07/14/2020","875.00","875.00","875.00","875.00","","2.22%"
"07/13/2020","856.00","856.00","856.00","856.00","","2.51%"
"07/10/2020","835.00","835.00","835.00","835.00","","3.21%"
"07/09/2020","809.00","809.00","809.00","809.00","","4.66%"
"07/08/2020","773.00","773.00","773.00","773.00","","6.62%"
"07/07/2020","725.00","725.00","725.00","725.00","","2.40%"
"07/06/2020","708.00","708.00","708.00","708.00","","1.00%"
"07/03/2020","701.00","701.00","701.00","701.00","","1.15%"
"07/02/2020","693.00","693.00","693.00","693.00","","1.02%"
"07/01/2020","686.00","686.00","686.00","686.00","","0.44%"
"06/30/2020","683.00","683.00","683.00","683.00","","0.59%"
"06/29/2020","679.00","679.00","679.00","679.00","","0.15%"
"06/26/2020","678.00","678.00","678.00","678.00","","0.00%"
"06/25/2020","678.00","678.00","678.00","678.00","","0.59%"
"06/24/2020","674.00","674.00","674.00","674.00","","1.05%"
"06/23/2020","667.00","667.00","667.00","667.00","","0.76%"
"06/22/2020","662.00","662.00","662.00","662.00","","0.76%"
"06/19/2020","657.00","657.00","657.00","657.00","","1.39%"
"06/18/2020","648.00","648.00","648.00","648.00","","2.21%"
"06/17/2020","634.00","634.00","634.00","634.00","","1.60%"
"06/16/2020","624.00","624.00","624.00","624.00","","1.96%"
"06/15/2020","612.00","612.00","612.00","612.00","","2.51%"
"06/12/2020","597.00","597.00","597.00","597.00","","3.83%"
"06/11/2020","575.00","575.00","575.00","575.00","","3.42%"
"06/10/2020","556.00","556.00","556.00","556.00","","4.51%"
"06/09/2020","532.00","532.00","532.00","532.00","","3.30%"
"06/08/2020","515.00","515.00","515.00","515.00","","1.58%"
"06/05/2020","507.00","507.00","507.00","507.00","","1.60%"
"06/04/2020","499.00","499.00","499.00","499.00","","1.01%"
"06/03/2020","494.00","494.00","494.00","494.00","","-0.20%"
"06/02/2020","495.00","495.00","495.00","495.00","","-0.40%"
"06/01/2020","497.00","497.00","497.00","497.00","","-0.60%"
"05/29/2020","500.00","500.00","500.00","500.00","","-0.40%"
"05/28/2020","502.00","502.00","502.00","502.00","","0.40%"
"05/27/2020","500.00","500.00","500.00","500.00","","1.01%"
"05/26/2020","495.00","495.00","495.00","495.00","","1.85%"
"05/22/2020","486.00","486.00","486.00","486.00","","1.67%"
"05/21/2020","478.00","478.00","478.00","478.00","","1.49%"
"05/20/2020","471.00","471.00","471.00","471.00","","1.95%"
"05/19/2020","462.00","462.00","462.00","462.00","","1.32%"
"05/18/2020","456.00","456.00","456.00","456.00","","1.33%"
"05/15/2020","450.00","450.00","450.00","450.00","","0.90%"
"05/14/2020","446.00","446.00","446.00","446.00","","1.36%"
"05/13/2020","440.00","440.00","440.00","440.00","","1.38%"
"05/12/2020","434.00","434.00","434.00","434.00","","0.70%"
"05/11/2020","431.00","431.00","431.00","431.00","","1.89%"
"05/07/2020","423.00","423.00","423.00","423.00","","0.71%"
"05/06/2020","420.00","420.00","420.00","420.00","","0.72%"
"05/05/2020","417.00","417.00","417.00","417.00","","0.24%"
"05/04/2020","416.00","416.00","416.00","416.00","","0.73%"
"05/01/2020","413.00","413.00","413.00","413.00","","0.73%"
"04/30/2020","410.00","410.00","410.00","410.00","","1.49%"
"04/29/2020","404.00","404.00","404.00","404.00","","1.76%"
"04/28/2020","397.00","397.00","397.00","397.00","","1.28%"
"04/27/2020","392.00","392.00","392.00","392.00","","1.03%"
"04/24/2020","388.00","388.00","388.00","388.00","","1.31%"
"04/23/2020","383.00","383.00","383.00","383.00","","-0.26%"
"04/22/2020","384.00","384.00","384.00","384.00","","-1.54%"
"04/21/2020","390.00","390.00","390.00","390.00","","-2.01%"
"04/20/2020","398.00","398.00","398.00","398.00","","-1.49%"
"04/17/2020","404.00","404.00","404.00","404.00","","-1.70%"
"04/16/2020","411.00","411.00","411.00","411.00","","-1.91%"
"04/15/2020","419.00","419.00","419.00","419.00","","-2.33%"
"04/14/2020","429.00","429.00","429.00","429.00","","-2.72%"
"04/09/2020","441.00","441.00","441.00","441.00","","-2.86%"
"04/08/2020","454.00","454.00","454.00","454.00","","-3.81%"
"04/07/2020","472.00","472.00","472.00","472.00","","-2.68%"
"04/06/2020","485.00","485.00","485.00","485.00","","-2.02%"
"04/03/2020","495.00","495.00","495.00","495.00","","-3.51%"
"04/02/2020","513.00","513.00","513.00","513.00","","-4.11%"
"04/01/2020","535.00","535.00","535.00","535.00","","-5.81%"
"03/31/2020","568.00","568.00","568.00","568.00","","-6.27%"
"03/30/2020","606.00","606.00","606.00","606.00","","-5.46%"
"03/27/2020","641.00","641.00","641.00","641.00","","-5.04%"
"03/26/2020","675.00","675.00","675.00","675.00","","-3.85%"
"03/25/2020","702.00","702.00","702.00","702.00","","-2.50%"
"03/24/2020","720.00","720.00","720.00","720.00","","-1.64%"
"03/23/2020","732.00","732.00","732.00","732.00","","-1.21%"
"03/20/2020","741.00","741.00","741.00","741.00","","-0.94%"
"03/19/2020","748.00","748.00","748.00","748.00","","-0.93%"
"03/18/2020","755.00","755.00","755.00","755.00","","0.13%"
"03/17/2020","754.00","754.00","754.00","754.00","","0.00%"
"03/16/2020","754.00","754.00","754.00","754.00","","0.53%"
"03/13/2020","750.00","750.00","750.00","750.00","","0.67%"
"03/12/2020","745.00","745.00","745.00","745.00","","1.36%"
"03/11/2020","735.00","735.00","735.00","735.00","","1.80%"
"03/10/2020","722.00","722.00","722.00","722.00","","2.56%"
"03/09/2020","704.00","704.00","704.00","704.00","","2.33%"
"03/06/2020","688.00","688.00","688.00","688.00","","2.53%"
"03/05/2020","671.00","671.00","671.00","671.00","","3.87%"
"03/04/2020","646.00","646.00","646.00","646.00","","2.05%"
"03/03/2020","633.00","633.00","633.00","633.00","","1.93%"
"03/02/2020","621.00","621.00","621.00","621.00","","2.48%"
"02/28/2020","606.00","606.00","606.00","606.00","","2.71%"
"02/27/2020","590.00","590.00","590.00","590.00","","2.25%"
"02/26/2020","577.00","577.00","577.00","577.00","","2.85%"
"02/25/2020","561.00","561.00","561.00","561.00","","3.31%"
"02/24/2020","543.00","543.00","543.00","543.00","","3.63%"
"02/21/2020","524.00","524.00","524.00","524.00","","3.76%"
"02/20/2020","505.00","505.00","505.00","505.00","","3.27%"
"02/19/2020","489.00","489.00","489.00","489.00","","1.66%"
"02/18/2020","481.00","481.00","481.00","481.00","","1.48%"
"02/17/2020","474.00","474.00","474.00","474.00","","0.85%"
"02/14/2020","470.00","470.00","470.00","470.00","","0.43%"
"02/13/2020","468.00","468.00","468.00","468.00","","-0.85%"
"02/12/2020","472.00","472.00","472.00","472.00","","-1.05%"
"02/11/2020","477.00","477.00","477.00","477.00","","-1.45%"
"02/10/2020","484.00","484.00","484.00","484.00","","-1.43%"
"02/07/2020","491.00","491.00","491.00","491.00","","-2.96%"
"02/06/2020","506.00","506.00","506.00","506.00","","-1.17%"
"02/05/2020","512.00","512.00","512.00","512.00","","-1.16%"
"02/04/2020","518.00","518.00","518.00","518.00","","-0.58%"
"02/03/2020","521.00","521.00","521.00","521.00","","-0.57%"
"01/31/2020","524.00","524.00","524.00","524.00","","-0.76%"
"01/30/2020","528.00","528.00","528.00","528.00","","-0.94%"
"01/29/2020","533.00","533.00","533.00","533.00","","-0.93%"
"01/28/2020","538.00","538.00","538.00","538.00","","-0.74%"
"01/27/2020","542.00","542.00","542.00","542.00","","-0.18%"
"01/24/2020","543.00","543.00","543.00","543.00","","-0.55%"
"01/23/2020","546.00","546.00","546.00","546.00","","-0.73%"
"01/22/2020","550.00","550.00","550.00","550.00","","-1.08%"
"01/21/2020","556.00","556.00","556.00","556.00","","-0.71%"
"01/20/2020","560.00","560.00","560.00","560.00","","0.00%"
"01/17/2020","560.00","560.00","560.00","560.00","","0.18%"
"01/16/2020","559.00","559.00","559.00","559.00","","0.00%"
"01/15/2020","559.00","559.00","559.00","559.00","","-0.71%"
"01/14/2020","563.00","563.00","563.00","563.00","","-0.53%"
"01/13/2020","566.00","566.00","566.00","566.00","","-0.70%"
"01/10/2020","570.00","570.00","570.00","570.00","","-1.89%"
"01/09/2020","581.00","581.00","581.00","581.00","","-2.02%"
"01/08/2020","593.00","593.00","593.00","593.00","","-2.95%"
"01/07/2020","611.00","611.00","611.00","611.00","","-4.83%"
"01/06/2020","642.00","642.00","642.00","642.00","","-3.02%"
"01/03/2020","662.00","662.00","662.00","662.00","","-3.36%"
"01/02/2020","685.00","685.00","685.00","685.00","","-4.60%"
"12/24/2019","718.00","718.00","718.00","718.00","","-1.37%"
"12/23/2019","728.00","728.00","728.00","728.00","","-2.02%"
"12/20/2019","743.00","743.00","743.00","743.00","","-2.75%"
"12/19/2019","764.00","764.00","764.00","764.00","","-2.68%"
"12/18/2019","785.00","785.00","785.00","785.00","","-2.12%"
"12/17/2019","802.00","802.00","802.00","802.00","","-1.60%"
"12/16/2019","815.00","815.00","815.00","815.00","","-0.97%"
"12/13/2019","823.00","823.00","823.00","823.00","","-1.44%"
"12/12/2019","835.00","835.00","835.00","835.00","","-0.36%"
"12/11/2019","838.00","838.00","838.00","838.00","","0.00%"
"12/10/2019","838.00","838.00","838.00","838.00","","0.12%"
"12/09/2019","837.00","837.00","837.00","837.00","","0.24%"
"12/06/2019","835.00","835.00","835.00","835.00","","0.48%"
"12/05/2019","831.00","831.00","831.00","831.00","","0.36%"
"12/04/2019","828.00","828.00","828.00","828.00","","0.36%"
"12/03/2019","825.00","825.00","825.00","825.00","","0.73%"
"12/02/2019","819.00","819.00","819.00","819.00","","0.37%"
"11/29/2019","816.00","816.00","816.00","816.00","","1.12%"
"11/28/2019","807.00","807.00","807.00","807.00","","1.38%"
"11/27/2019","796.00","796.00","796.00","796.00","","1.66%"
"11/26/2019","783.00","783.00","783.00","783.00","","2.09%"
"11/25/2019","767.00","767.00","767.00","767.00","","2.68%"
"11/22/2019","747.00","747.00","747.00","747.00","","2.19%"
"11/21/2019","731.00","731.00","731.00","731.00","","1.81%"
"11/20/2019","718.00","718.00","718.00","718.00","","0.28%"
"11/19/2019","716.00","716.00","716.00","716.00","","-0.97%"
"11/18/2019","723.00","723.00","723.00","723.00","","-1.63%"
"11/15/2019","735.00","735.00","735.00","735.00","","-1.34%"
"11/14/2019","745.00","745.00","745.00","745.00","","-1.72%"
"11/13/2019","758.00","758.00","758.00","758.00","","-2.07%"
"11/12/2019","774.00","774.00","774.00","774.00","","-2.76%"
"11/11/2019","796.00","796.00","796.00","796.00","","-3.40%"
"11/08/2019","824.00","824.00","824.00","824.00","","-4.74%"
"11/07/2019","865.00","865.00","865.00","865.00","","-6.59%"
"11/06/2019","926.00","926.00","926.00","926.00","","-4.93%"
"11/05/2019","974.00","974.00","974.00","974.00","","-3.08%"
"11/04/2019","1,005.00","1,005.00","1,005.00","1,005.00","","-3.83%"
"11/01/2019","1,045.00","1,045.00","1,045.00","1,045.00","","-4.22%"
"10/31/2019","1,091.00","1,091.00","1,091.00","1,091.00","","-3.19%"
"10/30/2019","1,127.00","1,127.00","1,127.00","1,127.00","","-2.76%"
"10/29/2019","1,159.00","1,159.00","1,159.00","1,159.00","","-1.70%"
"10/28/2019","1,179.00","1,179.00","1,179.00","1,179.00","","-0.67%"
"10/25/2019","1,187.00","1,187.00","1,187.00","1,187.00","","-1.08%"
"10/24/2019","1,200.00","1,200.00","1,200.00","1,200.00","","-0.83%"
"10/23/2019","1,210.00","1,210.00","1,210.00","1,210.00","","-0.58%"
"10/22/2019","1,217.00","1,217.00","1,217.00","1,217.00","","-0.33%"
"10/21/2019","1,221.00","1,221.00","1,221.00","1,221.00","","-0.08%"
"10/18/2019","1,222.00","1,222.00","1,222.00","1,222.00","","-0.16%"
"10/17/2019","1,224.00","1,224.00","1,224.00","1,224.00","","-0.16%"
"10/16/2019","1,226.00","1,226.00","1,226.00","1,226.00","","-0.08%"
"10/15/2019","1,227.00","1,227.00","1,227.00","1,227.00","","0.33%"
"10/14/2019","1,223.00","1,223.00","1,223.00","1,223.00","","0.41%"
"10/11/2019","1,218.00","1,218.00","1,218.00","1,218.00","","0.58%"
"10/10/2019","1,211.00","1,211.00","1,211.00","1,211.00","","0.58%"
"10/09/2019","1,204.00","1,204.00","1,204.00","1,204.00","","0.42%"
"10/08/2019","1,199.00","1,199.00","1,199.00","1,199.00","","0.25%"
"10/07/2019","1,196.00","1,196.00","1,196.00","1,196.00","","-0.25%"
"10/04/2019","1,199.00","1,199.00","1,199.00","1,199.00","","-0.42%"
"10/03/2019","1,204.00","1,204.00","1,204.00","1,204.00","","-1.07%"
"10/02/2019","1,217.00","1,217.00","1,217.00","1,217.00","","-1.14%"
"10/01/2019","1,231.00","1,231.00","1,231.00","1,231.00","","-1.36%"
"09/30/2019","1,248.00","1,248.00","1,248.00","1,248.00","","-0.95%"
"09/27/2019","1,260.00","1,260.00","1,260.00","1,260.00","","-0.94%"
"09/26/2019","1,272.00","1,272.00","1,272.00","1,272.00","","-0.78%"
"09/25/2019","1,282.00","1,282.00","1,282.00","1,282.00","","-0.93%"
"09/24/2019","1,294.00","1,294.00","1,294.00","1,294.00","","-0.31%"
"09/23/2019","1,298.00","1,298.00","1,298.00","1,298.00","","-0.15%"
"09/20/2019","1,300.00","1,300.00","1,300.00","1,300.00","","0.31%"
"09/19/2019","1,296.00","1,296.00","1,296.00","1,296.00","","0.31%"
"09/18/2019","1,292.00","1,292.00","1,292.00","1,292.00","","0.00%"
"09/17/2019","1,292.00","1,292.00","1,292.00","1,292.00","","-0.15%"
"09/16/2019","1,294.00","1,294.00","1,294.00","1,294.00","","-0.38%"
"09/13/2019","1,299.00","1,299.00","1,299.00","1,299.00","","-0.46%"
"09/12/2019","1,305.00","1,305.00","1,305.00","1,305.00","","-0.46%"
"09/11/2019","1,311.00","1,311.00","1,311.00","1,311.00","","-0.61%"
"09/10/2019","1,319.00","1,319.00","1,319.00","1,319.00","","-0.83%"
"09/09/2019","1,330.00","1,330.00","1,330.00","1,330.00","","-0.60%"
"09/06/2019","1,338.00","1,338.00","1,338.00","1,338.00","","-0.74%"
"09/05/2019","1,348.00","1,348.00","1,348.00","1,348.00","","-0.22%"
"09/04/2019","1,351.00","1,351.00","1,351.00","1,351.00","","0.07%"
"09/03/2019","1,350.00","1,350.00","1,350.00","1,350.00","","0.30%"
"09/02/2019","1,346.00","1,346.00","1,346.00","1,346.00","","0.75%"
"08/30/2019","1,336.00","1,336.00","1,336.00","1,336.00","","0.60%"
"08/29/2019","1,328.00","1,328.00","1,328.00","1,328.00","","1.37%"
"08/28/2019","1,310.00","1,310.00","1,310.00","1,310.00","","1.87%"
"08/27/2019","1,286.00","1,286.00","1,286.00","1,286.00","","2.96%"
"08/23/2019","1,249.00","1,249.00","1,249.00","1,249.00","","2.38%"
"08/22/2019","1,220.00","1,220.00","1,220.00","1,220.00","","2.69%"
"08/21/2019","1,188.00","1,188.00","1,188.00","1,188.00","","2.33%"
"08/20/2019","1,161.00","1,161.00","1,161.00","1,161.00","","1.75%"
"08/19/2019","1,141.00","1,141.00","1,141.00","1,141.00","","2.06%"
"08/16/2019","1,118.00","1,118.00","1,118.00","1,118.00","","4.49%"
"08/15/2019","1,070.00","1,070.00","1,070.00","1,070.00","","4.70%"
"08/14/2019","1,022.00","1,022.00","1,022.00","1,022.00","","3.02%"
"08/13/2019","992.00","992.00","992.00","992.00","","1.74%"
"08/12/2019","975.00","975.00","975.00","975.00","","0.52%"
"08/09/2019","970.00","970.00","970.00","970.00","","1.15%"
"08/08/2019","959.00","959.00","959.00","959.00","","0.42%"
"08/07/2019","955.00","955.00","955.00","955.00","","-0.10%"
"08/06/2019","956.00","956.00","956.00","956.00","","-0.31%"
"08/05/2019","959.00","959.00","959.00","959.00","","-0.93%"
"08/02/2019","968.00","968.00","968.00","968.00","","-0.62%"
"08/01/2019","974.00","974.00","974.00","974.00","","-0.81%"
"07/31/2019","982.00","982.00","982.00","982.00","","-0.61%"
"07/30/2019","988.00","988.00","988.00","988.00","","-0.80%"
"07/29/2019","996.00","996.00","996.00","996.00","","-0.90%"
"07/26/2019","1,005.00","1,005.00","1,005.00","1,005.00","","-0.69%"
"07/25/2019","1,012.00","1,012.00","1,012.00","1,012.00","","-0.69%"
"07/24/2019","1,019.00","1,019.00","1,019.00","1,019.00","","0.20%"
"07/23/2019","1,017.00","1,017.00","1,017.00","1,017.00","","1.50%"
"07/22/2019","1,002.00","1,002.00","1,002.00","1,002.00","","2.04%"
"07/19/2019","982.00","982.00","982.00","982.00","","3.04%"
"07/18/2019","953.00","953.00","953.00","953.00","","2.69%"
"07/17/2019","928.00","928.00","928.00","928.00","","2.54%"
"07/16/2019","905.00","905.00","905.00","905.00","","1.91%"
"07/15/2019","888.00","888.00","888.00","888.00","","1.02%"
"07/12/2019","879.00","879.00","879.00","879.00","","2.21%"
"07/11/2019","860.00","860.00","860.00","860.00","","1.78%"
"07/10/2019","845.00","845.00","845.00","845.00","","1.20%"
"07/09/2019","835.00","835.00","835.00","835.00","","0.72%"
"07/08/2019","829.00","829.00","829.00","829.00","","1.10%"
"07/05/2019","820.00","820.00","820.00","820.00","","0.74%"
"07/04/2019","814.00","814.00","814.00","814.00","","1.37%"
"07/03/2019","803.00","803.00","803.00","803.00","","0.88%"
"07/02/2019","796.00","796.00","796.00","796.00","","0.51%"
"07/01/2019","792.00","792.00","792.00","792.00","","0.64%"
"06/28/2019","787.00","787.00","787.00","787.00","","0.51%"
"06/27/2019","783.00","783.00","783.00","783.00","","1.16%"
"06/26/2019","774.00","774.00","774.00","774.00","","1.18%"
"06/25/2019","765.00","765.00","765.00","765.00","","1.19%"
"06/24/2019","756.00","756.00","756.00","756.00","","0.67%"
"06/21/2019","751.00","751.00","751.00","751.00","","1.08%"
"06/20/2019","743.00","743.00","743.00","743.00","","0.95%"
"06/19/2019","736.00","736.00","736.00","736.00","","1.10%"
"06/18/2019","728.00","728.00","728.00","728.00","","1.11%"
"06/17/2019","720.00","720.00","720.00","720.00","","0.56%"
"06/14/2019","716.00","716.00","716.00","716.00","","0.85%"
"06/13/2019","710.00","710.00","710.00","710.00","","-0.28%"
"06/12/2019","712.00","712.00","712.00","712.00","","-0.28%"
"06/11/2019","714.00","714.00","714.00","714.00","","-0.42%"
"06/10/2019","717.00","717.00","717.00","717.00","","-0.28%"
"06/07/2019","719.00","719.00","719.00","719.00","","-0.96%"
"06/06/2019","726.00","726.00","726.00","726.00","","-0.68%"
"06/05/2019","731.00","731.00","731.00","731.00","","-1.08%"
"06/04/2019","739.00","739.00","739.00","739.00","","-1.20%"
"06/03/2019","748.00","748.00","748.00","748.00","","-0.53%"
"05/31/2019","752.00","752.00","752.00","752.00","","-0.53%"
"05/30/2019","756.00","756.00","756.00","756.00","","-0.92%"
"05/29/2019","763.00","763.00","763.00","763.00","","-1.04%"
"05/28/2019","771.00","771.00","771.00","771.00","","-0.90%"
"05/24/2019","778.00","778.00","778.00","778.00","","-0.13%"
"05/23/2019","779.00","779.00","779.00","779.00","","0.13%"
"05/22/2019","778.00","778.00","778.00","778.00","","0.13%"
"05/21/2019","777.00","777.00","777.00","777.00","","-0.13%"
"05/20/2019","778.00","778.00","778.00","778.00","","-0.26%"
"05/17/2019","780.00","780.00","780.00","780.00","","-0.38%"
"05/16/2019","783.00","783.00","783.00","783.00","","-0.13%"
"05/15/2019","784.00","784.00","784.00","784.00","","0.13%"
"05/14/2019","783.00","783.00","783.00","783.00","","0.13%"
"05/13/2019","782.00","782.00","782.00","782.00","","0.39%"
"05/10/2019","779.00","779.00","779.00","779.00","","0.39%"
"05/09/2019","776.00","776.00","776.00","776.00","","0.78%"
"05/08/2019","770.00","770.00","770.00","770.00","","1.18%"
"05/07/2019","761.00","761.00","761.00","761.00","","1.20%"
"05/03/2019","752.00","752.00","752.00","752.00","","-0.40%"
"05/02/2019","755.00","755.00","755.00","755.00","","-1.05%"
"05/01/2019","763.00","763.00","763.00","763.00","","-0.65%"
"04/30/2019","768.00","768.00","768.00","768.00","","-1.16%"
"04/29/2019","777.00","777.00","777.00","777.00","","-0.38%"
"04/26/2019","780.00","780.00","780.00","780.00","","-0.13%"
"04/25/2019","781.00","781.00","781.00","781.00","","1.03%"
"04/24/2019","773.00","773.00","773.00","773.00","","2.93%"
"04/23/2019","751.00","751.00","751.00","751.00","","2.60%"
"04/18/2019","732.00","732.00","732.00","732.00","","0.83%"
"04/17/2019","726.00","726.00","726.00","726.00","","1.11%"
"04/16/2019","718.00","718.00","718.00","718.00","","0.56%"
"04/15/2019","714.00","714.00","714.00","714.00","","0.42%"
"04/12/2019","711.00","711.00","711.00","711.00","","-0.56%"
"04/11/2019","715.00","715.00","715.00","715.00","","-0.42%"
"04/10/2019","718.00","718.00","718.00","718.00","","-1.10%"
