"date","portid","portname","country","ISO3","portcalls_container","portcalls_dry_bulk","portcalls_general_cargo","portcalls_roro","portcalls_tanker","portcalls_cargo","portcalls","import_container","import_dry_bulk","import_general_cargo","import_roro","import_tanker","import_cargo","import","export_container","export_dry_bulk","export_general_cargo","export_roro","export_tanker","export_cargo","export"
"2023-06-02","port137","Beira","Mozambique","MOZ","0","1","1","0","1","2","3","0","33920","4025","0","43728","37946","81674","0","0","0","0","0","0","0"
"2024-06-30","port137","Beira","Mozambique","MOZ","0","2","0","0","0","2","2","0","39690","0","0","0","39690","39690","0","28429","0","0","0","28429","28429"
"2025-08-10","port137","Beira","Mozambique","MOZ","0","3","0","0","1","3","4","0","39680","0","0","0","39680","39680","0","4918","0","0","0","4918","4918"
"2025-08-11","port137","Beira","Mozambique","MOZ","1","1","0","0","0","2","2","2122","39998","0","0","0","42121","42121","2408","0","0","0","0","2408","2408"
"2025-08-12","port137","Beira","Mozambique","MOZ","1","0","1","0","1","2","3","2122","0","536","0","42128","2659","44787","2408","0","0","0","0","2408","2408"
"2025-08-13","port137","Beira","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025-08-14","port137","Beira","Mozambique","MOZ","1","0","2","0","1","3","4","8633","0","7576","0","41596","16209","57806","0","0","6004","0","0","6004","6004"
"2025-08-15","port137","Beira","Mozambique","MOZ","1","1","0","0","0","2","2","0","43059","0","0","0","43059","43059","14671","0","0","0","0","14671","14671"
"2025-08-16","port137","Beira","Mozambique","MOZ","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","2762","0","0","2762","2762"
"2025-08-17","port137","Beira","Mozambique","MOZ","2","0","0","0","1","2","3","0","0","0","0","20859","0","20859","17157","0","0","0","575","17157","17733"
"2025-08-18","port137","Beira","Mozambique","MOZ","0","1","0","0","1","1","2","0","18486","0","0","20859","18486","39346","0","0","0","0","575","0","575"
"2025-08-19","port137","Beira","Mozambique","MOZ","1","1","0","0","0","2","2","0","0","0","0","0","0","0","16100","46441","0","0","0","62541","62541"
"2025-08-20","port137","Beira","Mozambique","MOZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2025-08-21","port137","Beira","Mozambique","MOZ","0","1","0","0","1","1","2","0","47206","0","0","22909","47206","70116","0","0","0","0","0","0","0"
"2025-08-22","port137","Beira","Mozambique","MOZ","1","0","1","0","1","2","3","1812","0","3282","0","20859","5095","25954","0","0","0","0","575","0","575"
"2025-08-23","port137","Beira","Mozambique","MOZ","0","2","0","0","0","2","2","0","0","0","0","0","0","0","0","68287","0","0","0","68287","68287"
"2025-08-24","port137","Beira","Mozambique","MOZ","1","0","2","0","1","3","4","0","0","6713","0","4478","6713","11191","2375","0","2533","0","0","4908","4908"
"2025-08-25","port137","Beira","Mozambique","MOZ","1","0","0","0","1","1","2","2456","0","0","0","1979","2456","4436","0","0","0","0","0","0","0"
