"date","portid","portname","country","ISO3","portcalls_container","portcalls_dry_bulk","portcalls_general_cargo","portcalls_roro","portcalls_tanker","portcalls_cargo","portcalls","import_container","import_dry_bulk","import_general_cargo","import_roro","import_tanker","import_cargo","import","export_container","export_dry_bulk","export_general_cargo","export_roro","export_tanker","export_cargo","export"
"2022-05-13","port102","Balikpapan","Indonesia","IDN","0","2","3","0","5","5","10","0","0","1171","0","6714","1171","7885","0","23581","1085","0","18067","24666","42733"
"2022-05-14","port102","Balikpapan","Indonesia","IDN","0","2","2","0","4","4","8","0","53396","1924","0","2494","55320","57815","0","44453","2170","0","7048","46623","53672"
"2022-05-15","port102","Balikpapan","Indonesia","IDN","1","1","0","0","5","2","7","0","0","0","0","20204","0","20204","208","78048","0","0","17694","78257","95951"
"2022-05-16","port102","Balikpapan","Indonesia","IDN","0","1","0","0","6","1","7","0","0","0","0","39708","0","39708","0","30947","0","0","40953","30947","71901"
"2022-05-17","port102","Balikpapan","Indonesia","IDN","0","2","0","1","2","3","5","0","0","0","0","3049","0","3049","0","75633","0","0","6636","75633","82270"
"2022-05-18","port102","Balikpapan","Indonesia","IDN","1","0","2","0","3","3","6","1336","0","378","0","27083","1714","28798","278","0","4388","0","0","4666","4666"
"2022-05-19","port102","Balikpapan","Indonesia","IDN","0","2","0","1","2","3","5","0","0","0","0","31820","0","31820","0","74449","0","778","10494","75228","85723"
"2022-05-20","port102","Balikpapan","Indonesia","IDN","0","1","1","0","6","2","8","0","0","0","0","3665","0","3665","0","32042","4536","0","35917","36579","72497"
"2022-05-21","port102","Balikpapan","Indonesia","IDN","2","2","1","0","6","5","11","2672","0","962","0","6714","3634","10349","556","157993","1085","0","46796","159634","206431"
"2022-05-22","port102","Balikpapan","Indonesia","IDN","2","1","0","0","3","3","6","2672","0","0","0","3049","2672","5722","556","50128","0","0","40269","50684","90954"
"2022-05-23","port102","Balikpapan","Indonesia","IDN","1","2","0","0","5","3","8","1336","0","0","0","16895","1336","18232","278","121587","0","0","20404","121865","142270"
"2022-05-24","port102","Balikpapan","Indonesia","IDN","1","0","1","0","4","2","6","2032","0","1155","0","5349","3188","8537","0","0","0","0","58026","0","58026"
